"rectype","year","region","statefip","stateicp","county","cntypopf","cntypops","qcounty","nwmlt5_c","nwm5_c","nwmlt10_c","nwm10_c","nwm1014_c","nwmlt15_c","nwmgt16_c","nwm15_c","nwm16_c","nwm1618_c","nwm20_c","nwm26_c","nwm30_c","nwm40_c","nwm45_c","nwm50_c","nwm60_c","nwm70_c","nwm80_c","nwm90_c","nwm100_c","nwflt5_c","nwf5_c","nwflt10_c","nwf1014_c","nwf10_c","nwf15_c","nwf16_c","nwf20_c","nwf26_c","nwf30_c","nwf40_c","nwf45_c","nwf50_c","nwf60_c","nwf70_c","nwf80_c","nwf90_c","nwf100_c","nwf_c","nbmlt10_c","nbmlt14_c","nbm10_c","nbm14_c","nbm24_c","nbm36_c","nbm26_c","nbm45_c","nbm55_c","nbm100_c","nbflt10_c","nbflt14_c","nbf10_c","nbf14_c","nbf24_c","nbf36_c","nbf26_c","nbf45_c","nbf55_c","nbf100_c","nsmlt10_c","nsmlt14_c","nsm10_c","nsm14_c","nsm24_c","nsm26_c","nsm36_c","nsm45_c","nsm55_c","nsm100_c","nsflt10_c","nsflt14_c","nsf10_c","nsf14_c","nsf24_c","nsf26_c","nsf36_c","nsf45_c","nsf55_c","nsf100_c","nothfree_c","nwblind_c","nwdealt14_c","nwdeaf14_c","nwdeaf25_c","nwinsapr_c","nwinsapu_c","nbinsapr_c","nbinsapu_c","nforeign_c","nwforeign_c","nindagr_c","nindcom_c","nindeng_c","nindmfg_c","nindmin_c","nindocn_c","nindriv_c","nuniv_c","nunivstu_c","nacad_c","nacadstu_c","nprimsch_c","nprimstu_c","npublstu_c","nlit_c","nsbblind_c","nsbdeaf_c","nsbdeal14_c","nsbdeaf14_c","nsbdeaf25_c","veteran_c","nchild_c","nmale_c","nfemale_c","numperhh_c","nslave_c","ntotal_c"
,1820,33,22,45,750,788,1566,0,0,0,91,20,0,0,0,0,78,24,0,137,0,0,58,0,0,0,0,0,0,0,0,90,0,36,0,44,0,32,0,0,51,0,0,0,0,0,0,0,0,26,0,16,0,0,21,18,0,0,0,31,0,15,0,0,12,12,0,0,0,177,0,264,0,266,0,167,0,0,0,155,0,253,0,184,0,100,0,0,0,0,0,0,0,0,0,0,0,15,0,1066,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,1015,788,1566,2354
,1820,33,22,45,770,1282,3630,0,0,0,184,71,0,0,0,0,128,37,0,144,0,0,68,0,0,0,0,0,0,0,0,165,0,91,0,111,0,73,0,0,57,0,0,0,0,0,0,0,0,38,0,23,0,0,17,7,0,0,0,40,0,28,0,0,20,17,0,0,0,609,0,503,0,646,0,218,0,0,0,509,0,482,0,488,0,175,0,0,0,0,0,0,0,0,0,0,0,23,0,4499,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,2256,1282,3630,4912
,1820,33,22,45,790,2576,3489,0,0,0,388,172,0,0,0,0,321,70,0,444,0,0,154,0,0,0,0,0,0,0,0,390,0,166,0,216,0,175,0,0,65,0,0,0,0,0,0,0,0,14,0,10,0,0,18,4,0,0,0,11,0,8,0,0,15,5,0,0,0,674,0,488,0,455,0,205,0,0,0,667,0,462,0,428,0,110,0,0,0,0,0,0,0,0,0,0,0,12,0,2586,55,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,2718,2576,3489,6065
,1820,33,22,45,870,712,1923,0,0,0,136,31,0,0,0,0,82,22,0,57,0,0,42,0,0,0,0,0,0,0,0,112,0,50,0,76,0,42,0,0,39,0,0,0,0,0,0,0,0,9,0,2,0,0,10,3,0,0,0,5,0,4,0,0,4,8,0,0,0,213,0,400,0,459,0,118,0,0,0,168,0,264,0,197,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,1073,712,1923,2635
,1820,33,22,45,890,875,2987,0,0,0,133,60,0,0,0,0,80,27,0,83,0,0,44,0,0,0,0,0,0,0,0,103,0,69,0,72,0,55,0,0,28,0,0,0,0,0,0,0,0,24,0,19,0,0,14,6,0,0,0,25,0,17,0,0,24,19,0,0,0,378,0,724,0,526,0,216,0,0,0,304,0,425,0,277,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,2382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,1555,875,2987,3862
,1820,33,22,45,910,2196,830,0,0,0,424,170,0,0,0,0,227,62,0,239,0,0,115,0,0,0,0,0,0,0,0,374,0,170,0,191,0,178,0,0,76,0,0,0,0,0,0,0,0,6,0,3,0,0,5,3,0,0,0,6,0,4,0,0,1,4,0,0,0,192,0,110,0,81,0,35,0,0,0,198,0,114,0,77,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,1956,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1416,2196,830,3026
,1820,33,22,45,930,2574,3086,0,0,0,439,181,0,0,0,0,275,62,0,211,0,0,135,0,0,0,0,0,0,0,0,355,0,187,0,235,0,407,0,0,97,0,0,0,0,0,0,0,0,7,0,7,0,0,5,3,0,0,0,14,0,7,0,0,4,5,0,0,0,492,0,483,0,618,0,173,0,0,0,481,0,415,0,342,0,82,0,0,0,0,0,0,0,0,0,0,0,56,0,2544,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,2631,2574,3086,5660
,1820,33,22,45,950,1645,2209,0,0,0,307,125,0,0,0,0,165,49,0,164,0,0,77,0,0,0,0,0,0,0,0,266,0,126,0,150,0,99,0,0,53,0,0,0,0,0,0,0,0,23,0,8,0,0,11,8,0,0,0,22,0,14,0,0,16,11,0,0,0,327,0,459,0,352,0,144,0,0,0,218,0,352,0,241,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,1684,1645,2209,3854
,1820,33,22,45,970,6134,3951,0,0,0,944,416,0,0,0,0,633,131,0,615,0,0,321,0,0,0,0,0,0,0,0,953,0,402,0,461,0,400,0,0,223,0,0,0,0,0,0,0,0,163,0,81,0,0,74,50,0,0,0,178,0,92,0,0,81,47,0,0,0,817,0,538,0,535,0,158,0,0,0,795,0,582,0,423,0,103,0,0,0,0,0,0,0,0,0,0,0,83,0,3796,83,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5345,4740,6134,3951,10085
,1820,33,22,45,990,6356,5707,0,0,0,1094,384,0,0,0,0,647,200,0,643,0,0,349,0,0,0,0,0,0,0,0,998,0,416,0,505,0,421,0,0,405,0,0,0,0,0,0,0,0,113,0,56,0,0,42,27,0,0,0,115,0,68,0,0,40,33,0,0,0,1200,0,728,0,873,0,267,0,0,0,959,0,792,0,705,0,183,0,0,0,0,0,0,0,0,0,0,0,146,0,1643,167,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423,5640,6356,5707,12063
,1820,33,22,45,1030,1092,631,0,0,0,200,68,0,0,0,0,132,24,0,169,0,0,61,0,0,0,0,0,0,0,0,97,0,95,0,87,0,102,0,0,42,0,0,0,0,0,0,0,0,6,0,3,0,0,5,2,0,0,0,6,0,4,0,0,8,5,0,0,0,119,0,111,0,85,0,20,0,0,0,119,0,86,0,79,0,12,0,0,0,0,0,0,0,0,0,0,0,17,0,1133,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,742,1092,631,1723
,1820,33,22,45,1170,1958,559,0,0,0,411,169,0,0,0,0,223,65,0,200,0,0,87,0,0,0,0,0,0,0,0,355,0,152,0,136,0,157,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,92,0,58,0,20,0,0,0,107,0,86,0,51,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1474,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1122,1958,559,2517
,1820,33,22,45,1210,1032,1303,0,0,0,146,58,0,0,0,0,111,32,0,128,0,0,60,0,0,0,0,0,0,0,0,156,0,67,0,72,0,73,0,0,37,0,0,0,0,0,0,0,0,25,0,16,0,0,16,6,0,0,0,24,0,17,0,0,10,10,0,0,0,238,0,219,0,197,0,80,0,0,0,204,0,199,0,129,0,37,0,0,0,0,0,0,0,0,0,0,0,16,0,833,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1035,1032,1303,2335
,1820,11,23,2,50,49445,0,0,0,0,7524,3866,0,0,0,0,4756,1232,0,4439,0,0,3462,0,0,0,0,0,0,0,0,6982,0,4120,0,5485,0,4899,0,0,3497,0,0,0,0,0,0,0,0,61,0,21,0,0,46,33,0,0,0,72,0,39,0,0,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,117,0,5638,662,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24208,25171,49445,0,49445
,1820,11,23,2,90,31290,0,0,0,0,5565,2711,0,0,0,0,2985,748,0,2844,0,0,1859,0,0,0,0,0,0,0,0,5298,0,2605,0,2921,0,2826,0,0,1635,0,0,0,0,0,0,0,0,8,0,4,0,0,3,6,0,0,0,7,0,6,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,5250,1085,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15985,15305,31290,0,31290
,1820,11,23,2,110,42623,0,0,0,0,7063,3521,0,0,0,0,4234,1043,0,3981,0,0,2609,0,0,0,0,0,0,0,0,6805,0,3353,0,4380,0,4061,0,0,2450,0,0,0,0,0,0,0,0,32,0,14,0,0,21,12,0,0,0,29,0,23,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,9785,211,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21487,21136,42623,0,42623
,1820,11,23,2,150,53189,0,0,0,0,8682,4449,0,0,0,0,5089,1232,0,4863,0,0,3477,0,0,0,0,0,0,0,0,8346,0,4165,0,5728,0,4852,0,0,3369,0,0,0,0,0,0,0,0,29,0,19,0,0,10,15,0,0,0,38,0,18,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,8116,1265,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26633,26556,53189,0,53189
,1820,11,23,2,170,27104,0,0,0,0,4639,2297,0,0,0,0,2482,672,0,2635,0,0,1661,0,0,0,0,0,0,0,0,4469,0,2049,0,2795,0,2560,0,0,1499,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6809,13,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13721,13383,27104,0,27104
,1820,11,23,2,190,13870,0,0,0,0,2587,1152,0,0,0,0,1258,346,0,1445,0,0,718,0,0,0,0,0,0,0,0,2351,0,1175,0,1350,0,1286,0,0,532,0,0,0,0,0,0,0,0,2,0,3,0,0,2,1,0,0,0,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,2858,140,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7168,6702,13870,0,13870
,1820,11,23,2,250,21787,0,0,0,0,3937,1802,0,0,0,0,2076,415,0,2051,0,0,1161,0,0,0,0,0,0,0,0,3799,0,1753,0,2117,0,2002,0,0,1077,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5907,16,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11035,10752,21787,0,21787
,1820,11,23,2,290,12744,0,0,0,0,2203,990,0,0,0,0,1433,302,0,1443,0,0,696,0,0,0,0,0,0,0,0,2086,0,1023,0,1253,0,1053,0,0,508,0,0,0,0,0,0,0,0,11,0,11,0,0,3,4,0,0,0,10,0,8,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,1994,452,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6794,5950,12744,0,12744
,1820,11,23,2,310,46283,0,0,0,0,7017,3740,0,0,0,0,4217,1156,0,4041,0,0,3535,0,0,0,0,0,0,0,0,6429,0,3739,0,4794,0,4709,0,0,3960,0,0,0,0,0,0,0,0,20,0,11,0,0,6,14,0,0,0,8,0,9,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8674,533,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22601,23682,46283,0,46283
,1820,31,24,52,10,7859,795,0,0,0,1455,565,0,0,0,0,810,184,0,735,0,0,515,0,0,0,0,0,0,0,0,1245,0,557,0,761,0,636,0,0,385,0,0,0,0,0,0,0,0,55,0,15,0,0,16,16,0,0,0,42,0,24,0,0,15,12,0,0,0,191,0,103,0,76,0,29,0,0,0,184,0,96,0,86,0,30,0,0,0,0,0,0,0,0,0,0,0,103,0,1675,35,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581,4073,7859,795,8654
,1820,31,24,52,30,16864,10301,0,0,0,2119,954,0,0,0,0,1294,327,0,1500,0,0,978,0,0,0,0,0,0,0,0,2098,0,1216,0,1314,0,1255,0,0,754,0,0,0,0,0,0,0,0,701,0,328,0,0,306,314,0,0,0,685,0,294,0,0,327,427,0,0,0,2346,0,1372,0,1169,0,563,0,0,0,2211,0,1280,0,902,0,458,0,0,0,0,0,0,0,0,0,0,0,183,0,8084,119,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13944,13221,16864,10301,27165
,1820,31,24,52,50,85124,11077,0,0,0,10909,4990,0,0,0,0,7521,1891,0,8596,0,0,4417,0,0,0,0,0,0,0,0,10597,0,5308,0,8210,0,7818,0,0,4269,0,0,0,0,0,0,0,0,2072,0,1092,0,0,1352,924,0,0,0,2259,0,1805,0,0,1907,1078,0,0,0,2297,0,1638,0,1204,0,542,0,0,0,2076,0,1732,0,1055,0,533,0,0,0,0,0,0,0,0,0,0,0,1821,0,7874,2491,0,6595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47554,48647,85124,11077,96201
,1820,31,24,52,70,4405,3668,0,0,0,630,273,0,0,0,0,387,83,0,393,0,0,216,0,0,0,0,0,0,0,0,557,0,259,0,380,0,405,0,0,211,0,0,0,0,0,0,0,0,136,0,81,0,0,55,70,0,0,0,142,0,62,0,0,72,76,0,0,0,880,0,440,0,323,0,187,0,0,0,819,0,471,0,317,0,231,0,0,0,0,0,0,0,0,0,0,0,12,0,3219,71,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,4002,4405,3668,8073
,1820,31,24,52,90,8534,1574,0,0,0,1218,596,0,0,0,0,743,162,0,717,0,0,371,0,0,0,0,0,0,0,0,1158,0,522,0,733,0,734,0,0,352,0,0,0,0,0,0,0,0,320,0,124,0,0,116,126,0,0,0,298,0,148,0,0,139,119,0,0,0,387,0,262,0,98,0,40,0,0,0,378,0,221,0,127,0,61,0,0,0,0,0,0,0,0,0,0,0,7,0,2057,97,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5118,4990,8534,1574,10108
,1820,31,24,52,130,13706,2342,0,0,0,1913,921,0,0,0,0,1437,315,0,1204,0,0,723,0,0,0,0,0,0,0,0,1807,0,1011,0,1193,0,1006,0,0,708,0,0,0,0,0,0,0,0,336,0,191,0,0,205,142,0,0,0,373,0,206,0,0,182,148,0,0,0,586,0,411,0,206,0,93,0,0,0,479,0,321,0,158,0,88,0,0,0,0,0,0,0,0,0,0,0,141,0,5045,268,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368,7680,13706,2342,16048
,1820,31,24,52,150,7081,9419,0,0,0,973,427,0,0,0,0,542,142,0,693,0,0,468,0,0,0,0,0,0,0,0,983,0,484,0,708,0,737,0,0,499,0,0,0,0,0,0,0,0,110,0,59,0,0,52,53,0,0,0,118,0,60,0,0,62,53,0,0,0,2233,0,1152,0,831,0,571,0,0,0,2142,0,1104,0,857,0,529,0,0,0,0,0,0,0,0,0,0,0,27,0,4470,47,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8164,8336,7081,9419,16500
,1820,31,24,52,170,12591,5168,0,0,0,1690,779,0,0,0,0,1029,214,0,1009,0,0,624,0,0,0,0,0,0,0,0,1503,0,863,0,1052,0,1003,0,0,543,0,0,0,0,0,0,0,0,502,0,227,0,0,215,249,0,0,0,529,0,269,0,0,272,233,0,0,0,1198,0,711,0,508,0,281,0,0,0,1073,0,667,0,442,0,288,0,0,0,0,0,0,0,0,0,0,0,1,0,2153,30,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9022,8737,12591,5168,17759
,1820,31,24,52,190,33774,6685,0,0,0,5099,2258,0,0,0,0,3350,751,0,3378,0,0,2227,0,0,0,0,0,0,0,0,4951,0,2357,0,3231,0,3150,0,0,1996,0,0,0,0,0,0,0,0,413,0,185,0,0,173,180,0,0,0,316,0,167,0,0,182,161,0,0,0,1487,0,1002,0,727,0,359,0,0,0,1352,0,870,0,621,0,267,0,0,0,0,0,0,0,0,0,0,0,645,0,6621,259,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20838,19621,33774,6685,40459
,1820,31,24,52,230,12604,3320,0,0,0,1769,829,0,0,0,0,1029,277,0,1191,0,0,888,0,0,0,0,0,0,0,0,1663,0,913,0,1079,0,1076,0,0,780,0,0,0,0,0,0,0,0,291,0,127,0,0,116,157,0,0,0,284,0,131,0,0,147,134,0,0,0,774,0,500,0,300,0,237,0,0,0,681,0,431,0,242,0,155,0,0,0,0,0,0,0,0,0,0,0,37,0,1782,50,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8208,7716,12604,3320,15924
,1820,31,24,52,270,7382,4071,0,0,0,877,388,0,0,0,0,450,125,0,597,0,0,356,0,0,0,0,0,0,0,0,789,0,385,0,532,0,620,0,0,321,0,0,0,0,0,0,0,0,432,0,171,0,0,188,216,0,0,0,416,0,180,0,0,211,253,0,0,0,948,0,658,0,471,0,199,0,0,0,819,0,514,0,299,0,163,0,0,0,0,0,0,0,0,0,0,0,16,0,2589,35,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5951,5502,7382,4071,11453
,1820,31,24,52,290,10004,6396,0,0,0,1466,663,0,0,0,0,867,209,0,886,0,0,703,0,0,0,0,0,0,0,0,1340,0,714,0,948,0,876,0,0,619,0,0,0,0,0,0,0,0,194,0,107,0,0,77,68,0,0,0,210,0,101,0,0,77,88,0,0,0,1583,0,834,0,615,0,356,0,0,0,1423,0,716,0,535,0,334,0,0,0,0,0,0,0,0,0,0,0,104,0,4805,46,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8419,7981,10004,6396,16400
,1820,31,24,52,310,9031,11185,0,0,0,1206,552,0,0,0,0,807,156,0,893,0,0,577,0,0,0,0,0,0,0,0,1186,0,545,0,850,0,770,0,0,549,0,0,0,0,0,0,0,0,266,0,88,0,0,78,116,0,0,0,216,0,112,0,0,103,117,0,0,0,2494,0,1485,0,1062,0,745,0,0,0,2206,0,1494,0,1045,0,654,0,0,0,0,0,0,0,0,0,0,0,84,0,6383,71,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10369,9847,9031,11185,20216
,1820,31,24,52,330,9364,5588,0,0,0,1288,568,0,0,0,0,677,155,0,753,0,0,399,0,0,0,0,0,0,0,0,1219,0,505,0,744,0,735,0,0,338,0,0,0,0,0,0,0,0,449,0,168,0,0,210,226,0,0,0,421,0,169,0,0,259,236,0,0,0,1276,0,872,0,563,0,245,0,0,0,1237,0,629,0,500,0,266,0,0,0,0,0,0,0,0,0,0,0,4,0,3312,89,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7694,7258,9364,5588,14952
,1820,31,24,52,370,6927,6047,0,0,0,916,461,0,0,0,0,611,153,0,602,0,0,412,0,0,0,0,0,0,0,0,836,0,430,0,651,0,663,0,0,451,0,0,0,0,0,0,0,0,200,0,91,0,0,75,65,0,0,0,184,0,113,0,0,87,79,0,0,0,1402,0,773,0,515,0,385,0,0,0,1302,0,736,0,531,0,403,0,0,0,0,0,0,0,0,0,0,0,24,0,4118,179,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6508,6466,6927,6047,12974
,1820,31,24,52,350,12338,7241,0,0,0,1633,864,0,0,0,0,936,274,0,987,0,0,685,0,0,0,0,0,0,0,0,1544,0,734,0,1100,0,1134,0,0,767,0,0,0,0,0,0,0,0,416,0,162,0,0,124,210,0,0,0,428,0,182,0,0,194,238,0,0,0,1655,0,869,0,791,0,561,0,0,0,1565,0,771,0,578,0,451,0,0,0,0,0,0,0,0,0,0,0,12,0,4231,415,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9893,9686,12338,7241,19579
,1820,31,24,52,390,9621,4768,0,0,0,1153,564,0,0,0,0,715,176,0,768,0,0,460,0,0,0,0,0,0,0,0,1112,0,563,0,770,0,845,0,0,437,0,0,0,0,0,0,0,0,478,0,159,0,0,203,202,0,0,0,477,0,193,0,0,268,254,0,0,0,1103,0,726,0,431,0,228,0,0,0,1044,0,551,0,411,0,274,0,0,0,0,0,0,0,0,0,0,0,7,0,3500,182,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7190,7199,9621,4768,14389
,1820,31,24,52,410,19874,3201,0,0,0,3402,1357,0,0,0,0,2094,397,0,1961,0,0,1235,0,0,0,0,0,0,0,0,3057,0,1336,0,1866,0,1766,0,0,1173,0,0,0,0,0,0,0,0,108,0,63,0,0,59,59,0,0,0,129,0,69,0,0,76,64,0,0,0,749,0,440,0,339,0,171,0,0,0,761,0,337,0,271,0,133,0,0,0,0,0,0,0,0,0,0,0,544,0,3361,136,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12037,11038,19874,3201,23075
,1820,31,24,52,450,12870,4551,0,0,0,1795,943,0,0,0,0,1105,270,0,1053,0,0,707,0,0,0,0,0,0,0,0,1809,0,876,0,1171,0,1118,0,0,655,0,0,0,0,0,0,0,0,350,0,155,0,0,136,175,0,0,0,330,0,176,0,0,172,144,0,0,0,1147,0,598,0,488,0,281,0,0,0,988,0,462,0,385,0,202,0,0,0,0,0,0,0,0,0,0,0,4,0,3756,151,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933,8488,12870,4551,17421
,1820,11,25,3,10,24026,0,0,0,0,3580,1992,0,0,0,0,2302,585,0,2237,0,0,1654,0,0,0,0,0,0,0,0,3392,0,1871,0,2276,0,2529,0,0,2012,0,0,0,0,0,0,0,0,49,0,26,0,0,12,11,0,0,0,35,0,15,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1558,3363,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11863,12163,24026,0,24026
,1820,11,25,3,30,35720,0,0,0,0,4996,2741,0,0,0,0,3456,731,0,3341,0,0,2730,0,0,0,0,0,0,0,0,4983,0,2694,0,3576,0,3616,0,0,2735,0,0,0,0,0,0,0,0,155,0,106,0,0,95,71,0,0,0,146,0,113,0,0,93,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,7568,133,0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17691,18029,35720,0,35720
,1820,11,25,3,50,40908,0,0,0,0,5533,2976,0,0,0,0,3650,844,0,3798,0,0,3282,0,0,0,0,0,0,0,0,5340,0,3027,0,4178,0,4472,0,0,3854,0,0,0,0,0,0,0,0,121,0,97,0,0,86,74,0,0,0,105,0,95,0,0,103,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,4641,974,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19617,21291,40908,0,40908
,1820,11,25,3,70,3292,0,0,0,0,435,221,0,0,0,0,291,71,0,312,0,0,284,0,0,0,0,0,0,0,0,362,0,231,0,298,0,396,0,0,365,0,0,0,0,0,0,0,0,17,0,12,0,0,8,13,0,0,0,16,0,11,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,281,341,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,1699,3292,0,3292
,1820,11,25,3,90,74655,0,0,0,0,9616,5538,0,0,0,0,7156,1487,0,7368,0,0,5542,0,0,0,0,0,0,0,0,9662,0,5542,0,7489,0,8389,0,0,7698,0,0,0,0,0,0,0,0,123,0,62,0,0,67,76,0,0,0,85,0,78,0,0,70,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,3624,2473,0,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35548,39107,74655,0,74655
,1820,11,25,3,110,29268,0,0,0,0,4433,2282,0,0,0,0,2625,521,0,2766,0,0,2260,0,0,0,0,0,0,0,0,4325,0,2179,0,2873,0,3067,0,0,2323,0,0,0,0,0,0,0,0,24,0,31,0,0,14,8,0,0,0,16,0,18,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5617,97,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14443,14825,29268,0,29268
,1820,11,25,3,130,28021,0,0,0,0,4087,2131,0,0,0,0,2623,637,0,2818,0,0,2141,0,0,0,0,0,0,0,0,3911,0,2029,0,2814,0,2940,0,0,2221,0,0,0,0,0,0,0,0,57,0,37,0,0,41,31,0,0,0,43,0,32,0,0,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5685,60,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13966,14055,28021,0,28021
